"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 15 20:11:33 GMT 2023","Tue Aug 15 20:11:34 GMT 2023","458","chromium","","","","","Validar a resposta do GET de /movie/{id}",""
"passed","Tue Aug 15 20:11:31 GMT 2023","Tue Aug 15 20:11:31 GMT 2023","432","chromium","","","","","Validar a resposta do GET de /chapter/{id}",""
"passed","Tue Aug 15 20:11:32 GMT 2023","Tue Aug 15 20:11:33 GMT 2023","859","chromium","","","","","Validar a resposta do GET de /character",""
"passed","Tue Aug 15 20:11:30 GMT 2023","Tue Aug 15 20:11:31 GMT 2023","415","chromium","","","","","Validar a resposta do GET de /book",""
"passed","Tue Aug 15 20:11:31 GMT 2023","Tue Aug 15 20:11:32 GMT 2023","362","chromium","","","","","Validar a resposta do GET de /character/{id}",""
"passed","Tue Aug 15 20:11:31 GMT 2023","Tue Aug 15 20:11:31 GMT 2023","413","chromium","","","","","Validar a resposta do GET de /chapter",""
"passed","Tue Aug 15 20:11:30 GMT 2023","Tue Aug 15 20:11:30 GMT 2023","340","chromium","","","","","Validar a resposta do GET de /book/{id}",""
"passed","Tue Aug 15 20:11:29 GMT 2023","Tue Aug 15 20:11:30 GMT 2023","509","chromium","","","","","Validar a resposta do GET de /book/{id}/chapter",""
"passed","Tue Aug 15 20:11:34 GMT 2023","Tue Aug 15 20:11:34 GMT 2023","375","chromium","","","","","Validar a resposta do GET de /movie",""
"passed","Tue Aug 15 20:11:34 GMT 2023","Tue Aug 15 20:11:35 GMT 2023","352","chromium","","","","","Validar a resposta do GET de /quote/{id}",""
"passed","Tue Aug 15 20:11:35 GMT 2023","Tue Aug 15 20:11:35 GMT 2023","749","chromium","","","","","Validar a resposta do GET de /quote",""
"passed","Tue Aug 15 20:11:33 GMT 2023","Tue Aug 15 20:11:33 GMT 2023","725","chromium","","","","","Validar a resposta do GET de /movie/{id}/quote",""
